transaction_id,customer_id,amount_inr,timestamp,location,device,fraud_reason,autoencoder_loss
8337,Cust025,6226763.317760124,2025-01-01 09:42:11,Hyderabad,mobile,"Supervised score: 1.0000, Anomaly: True",12.4876
8092,Cust075,9571367.793634577,2025-01-01 09:46:35,Chennai,desktop,"Supervised score: 1.0000, Anomaly: True",29.8002
6387,Cust025,5513381.818686582,2025-01-01 09:47:29,Bangalore,mobile,"Supervised score: 0.9999, Anomaly: True",9.5816
7201,Cust010,7112761.440788836,2025-01-01 09:51:32,Bangalore,mobile,"Supervised score: 1.0000, Anomaly: True",16.3210
4405,Cust001,1028428.7304080648,2025-01-01 09:55:10,Delhi,desktop,"Supervised score: 0.8532, Anomaly: False",0.2612
1207,Cust050,7708444.366550729,2025-01-01 09:55:14,Mumbai,mobile,"Supervised score: 1.0000, Anomaly: True",20.5585
2896,Cust025,8913310.181117186,2025-01-01 10:01:21,Ahmedabad,desktop,"Supervised score: 1.0000, Anomaly: True",25.1344
6888,Cust001,5090957.196071981,2025-01-01 10:19:41,Chennai,desktop,"Supervised score: 0.9998, Anomaly: True",7.9283
1405,Cust010,4953708.037807049,2025-01-01 10:21:50,Pune,tablet,"Supervised score: 0.9997, Anomaly: True",7.5648
2758,Cust001,4928911.108125434,2025-01-01 10:22:28,Delhi,mobile,"Supervised score: 0.9998, Anomaly: True",7.5728
7362,Cust001,2789137.432713822,2025-01-01 10:23:52,Kolkata,desktop,"Supervised score: 0.9948, Anomaly: True",2.3341
3165,Cust010,8004698.785612305,2025-01-01 10:26:51,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",20.4025
7777,Cust010,5582975.847608652,2025-01-01 10:39:05,Kolkata,desktop,"Supervised score: 1.0000, Anomaly: True",9.8289
9157,Cust010,8002856.712156528,2025-01-01 10:43:27,Pune,mobile,"Supervised score: 1.0000, Anomaly: True",21.8449
4605,Cust010,8948930.97389299,2025-01-01 10:43:43,Pune,desktop,"Supervised score: 1.0000, Anomaly: True",26.4547
3127,Cust001,3548644.4861471886,2025-01-01 10:44:49,Bangalore,mobile,"Supervised score: 0.9985, Anomaly: True",3.8016
1907,Cust001,4035725.211526311,2025-01-01 10:52:14,Pune,tablet,"Supervised score: 0.9987, Anomaly: True",4.8284
1917,Cust050,1018829.9013308504,2025-01-01 11:07:30,Delhi,mobile,"Supervised score: 0.8750, Anomaly: False",0.2468
4153,Cust025,845528.4686520055,2025-01-01 11:12:14,Kolkata,desktop,"Supervised score: 0.8049, Anomaly: False",0.1763
9431,Cust010,3519789.596104095,2025-01-01 11:27:05,Hyderabad,tablet,"Supervised score: 0.9979, Anomaly: True",3.6593
6940,Cust075,6196727.576996077,2025-01-01 11:28:05,Delhi,tablet,"Supervised score: 1.0000, Anomaly: True",12.0843
3088,Cust075,5950739.916297006,2025-01-01 11:43:33,Kolkata,tablet,"Supervised score: 1.0000, Anomaly: True",11.1421
8561,Cust025,1418388.1204447066,2025-01-01 11:47:28,Kolkata,mobile,"Supervised score: 0.9362, Anomaly: True",0.5258
9860,Cust010,2377940.039189169,2025-01-01 11:47:52,Kolkata,desktop,"Supervised score: 0.9892, Anomaly: True",1.6735
7470,Cust010,6260912.960080153,2025-01-01 12:04:41,Mumbai,mobile,"Supervised score: 1.0000, Anomaly: True",13.4564
3769,Cust001,2109323.513273636,2025-01-01 12:06:54,Kolkata,mobile,"Supervised score: 0.9826, Anomaly: True",1.2535
6087,Cust025,8443315.502390651,2025-01-01 12:08:55,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",24.2466
6197,Cust001,2528162.092804333,2025-01-01 12:24:59,Mumbai,tablet,"Supervised score: 0.9816, Anomaly: True",1.7453
4569,Cust001,8514252.91157249,2025-01-01 12:29:11,Hyderabad,tablet,"Supervised score: 1.0000, Anomaly: True",23.7223
4271,Cust010,8702383.54249454,2025-01-01 12:38:11,Chennai,desktop,"Supervised score: 1.0000, Anomaly: True",24.5987
7015,Cust001,4166291.929174637,2025-01-01 12:47:41,Ahmedabad,desktop,"Supervised score: 0.9996, Anomaly: True",5.5212
5157,Cust075,7896811.590961113,2025-01-01 12:50:14,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",21.0175
7786,Cust025,2429530.614377512,2025-01-01 12:52:29,Bangalore,desktop,"Supervised score: 0.9902, Anomaly: True",1.7879
9979,Cust025,7122821.624862422,2025-01-01 13:04:50,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",16.2824
3559,Cust025,3109403.032727782,2025-01-01 13:07:41,Mumbai,mobile,"Supervised score: 0.9934, Anomaly: True",3.0671
1425,Cust075,9015764.08159082,2025-01-01 13:08:20,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",26.3480
7374,Cust063,49778.25129908675,2025-01-01 13:12:21,Delhi,mobile,"Supervised score: 0.5018, Anomaly: False",0.0002
129,Cust050,2883834.444989598,2025-01-01 13:13:41,Ahmedabad,desktop,"Supervised score: 0.9958, Anomaly: True",2.6020
6560,Cust025,2157027.384172325,2025-01-01 13:16:09,Delhi,mobile,"Supervised score: 0.9819, Anomaly: True",1.2948
9321,Cust025,7458737.4912187485,2025-01-01 13:21:49,Kolkata,desktop,"Supervised score: 1.0000, Anomaly: True",17.7952
1394,Cust050,1311851.8804410272,2025-01-01 13:28:25,Ahmedabad,mobile,"Supervised score: 0.9131, Anomaly: False",0.4717
8581,Cust075,6456197.531981779,2025-01-01 13:29:40,Pune,mobile,"Supervised score: 1.0000, Anomaly: True",14.0344
957,Cust050,5101574.978378492,2025-01-01 13:40:55,Kolkata,tablet,"Supervised score: 0.9999, Anomaly: True",8.1190
1551,Cust050,8175602.980257623,2025-01-01 13:41:40,Delhi,desktop,"Supervised score: 1.0000, Anomaly: True",21.4206
2055,Cust010,1652391.6040353512,2025-01-01 13:45:11,Bangalore,desktop,"Supervised score: 0.9564, Anomaly: True",0.7967
8348,Cust075,4120920.5500815967,2025-01-01 13:46:43,Pune,tablet,"Supervised score: 0.9990, Anomaly: True",5.1047
1828,Cust025,8615537.758347722,2025-01-01 13:47:49,Kolkata,tablet,"Supervised score: 1.0000, Anomaly: True",24.1030
2711,Cust015,49306.58282244764,2025-01-01 13:51:25,Delhi,mobile,"Supervised score: 0.5015, Anomaly: False",0.0002
2494,Cust025,6785135.7184952,2025-01-01 13:57:13,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",15.2781
9408,Cust050,7918059.004866383,2025-01-01 14:02:34,Pune,tablet,"Supervised score: 1.0000, Anomaly: True",20.8571
7754,Cust050,6083045.3455972485,2025-01-01 14:10:55,Mumbai,desktop,"Supervised score: 1.0000, Anomaly: True",11.8000
6314,Cust075,9019422.165446388,2025-01-01 14:11:25,Ahmedabad,tablet,"Supervised score: 1.0000, Anomaly: True",26.5863
3748,Cust064,39881.300908843004,2025-01-01 14:12:34,Delhi,mobile,"Supervised score: 0.5050, Anomaly: False",0.0001
3816,Cust033,48269.06533404098,2025-01-01 14:15:43,Delhi,mobile,"Supervised score: 0.5095, Anomaly: False",0.0002
6788,Cust025,3635417.451855472,2025-01-01 14:21:59,Delhi,mobile,"Supervised score: 0.9986, Anomaly: True",4.0015
6473,Cust075,5993575.876580414,2025-01-01 14:25:09,Hyderabad,mobile,"Supervised score: 1.0000, Anomaly: True",11.6567
7342,Cust021,36638.72074686479,2025-01-01 14:28:37,Delhi,mobile,"Supervised score: 0.5033, Anomaly: False",0.0001
2823,Cust016,36972.43317557016,2025-01-01 14:33:51,Delhi,mobile,"Supervised score: 0.5034, Anomaly: False",0.0001
6665,Cust075,6610931.386543217,2025-01-01 14:39:36,Hyderabad,mobile,"Supervised score: 1.0000, Anomaly: True",14.3529
2459,Cust054,34913.867959512914,2025-01-01 14:40:06,Delhi,mobile,"Supervised score: 0.5023, Anomaly: False",0.0001
5642,Cust010,936994.9109439254,2025-01-01 14:44:47,Delhi,mobile,"Supervised score: 0.8680, Anomaly: False",0.2085
7431,Cust085,41660.981136120325,2025-01-01 14:48:35,Delhi,mobile,"Supervised score: 0.5059, Anomaly: False",0.0001
3562,Cust086,37606.47473137667,2025-01-01 14:51:43,Delhi,mobile,"Supervised score: 0.5038, Anomaly: False",0.0001
1448,Cust001,2390165.198003772,2025-01-01 14:55:14,Kolkata,desktop,"Supervised score: 0.9897, Anomaly: True",1.7089
2467,Cust025,6611303.781089326,2025-01-01 14:58:31,Pune,mobile,"Supervised score: 1.0000, Anomaly: True",14.7905
8551,Cust047,41871.4781043839,2025-01-01 15:00:26,Delhi,tablet,"Supervised score: 0.5017, Anomaly: False",0.0001
2258,Cust025,4403043.546743497,2025-01-01 15:03:32,Ahmedabad,tablet,"Supervised score: 0.9997, Anomaly: True",6.1514
5163,Cust010,6223307.939873554,2025-01-01 15:04:50,Kolkata,desktop,"Supervised score: 1.0000, Anomaly: True",12.3230
7678,Cust010,9523306.154870164,2025-01-01 15:07:28,Hyderabad,mobile,"Supervised score: 1.0000, Anomaly: True",30.9528
8830,Cust072,19101.84766325883,2025-01-01 15:09:14,Delhi,mobile,"Supervised score: 0.5018, Anomaly: False",0.0000
3709,Cust050,7516745.4914506255,2025-01-01 15:09:57,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",19.0428
8254,Cust043,42162.92285893869,2025-01-01 15:10:45,Delhi,mobile,"Supervised score: 0.5147, Anomaly: False",0.0002
6424,Cust087,17947.534358987123,2025-01-01 15:10:58,Delhi,mobile,"Supervised score: 0.5008, Anomaly: False",0.0000
551,Cust032,34026.38397361514,2025-01-01 15:11:17,Delhi,mobile,"Supervised score: 0.5103, Anomaly: False",0.0001
6402,Cust059,24324.86373863552,2025-01-01 15:11:42,Delhi,mobile,"Supervised score: 0.5052, Anomaly: False",0.0000
708,Cust001,1251538.7230673265,2025-01-01 15:13:40,Unusual_City,public-pc,"Supervised score: 0.8814, Anomaly: False",0.4937
1713,Cust010,7445654.196726671,2025-01-01 15:15:47,Bangalore,tablet,"Supervised score: 1.0000, Anomaly: True",17.8903
3662,Cust096,25427.05636876028,2025-01-01 15:17:12,Delhi,mobile,"Supervised score: 0.5057, Anomaly: False",0.0000
2686,Cust022,24649.891996903945,2025-01-01 15:17:45,Delhi,mobile,"Supervised score: 0.5053, Anomaly: False",0.0000
1118,Cust021,18064.86330981758,2025-01-01 15:19:13,Delhi,mobile,"Supervised score: 0.5010, Anomaly: False",0.0000
2315,Cust070,37806.47382652427,2025-01-01 15:21:03,Delhi,mobile,"Supervised score: 0.5124, Anomaly: False",0.0001
1439,Cust075,6170349.487233051,2025-01-01 15:25:40,Delhi,tablet,"Supervised score: 1.0000, Anomaly: True",12.0541
5082,Cust001,8787226.364958419,2025-01-01 15:27:22,Bangalore,tablet,"Supervised score: 1.0000, Anomaly: True",25.1905
3284,Cust047,48377.053737009286,2025-01-01 15:27:33,Delhi,tablet,"Supervised score: 0.5051, Anomaly: False",0.0002
479,Cust089,46620.70552531432,2025-01-01 15:41:09,Delhi,mobile,"Supervised score: 0.5171, Anomaly: False",0.0002
2202,Cust043,32192.420290137678,2025-01-01 15:41:37,Delhi,mobile,"Supervised score: 0.5094, Anomaly: False",0.0001
5984,Cust071,34295.820061538536,2025-01-01 15:41:45,Delhi,mobile,"Supervised score: 0.5105, Anomaly: False",0.0001
9613,Cust065,48430.766575678375,2025-01-01 15:45:11,Delhi,mobile,"Supervised score: 0.5180, Anomaly: False",0.0002
976,Cust017,49361.45425324377,2025-01-01 15:46:01,Delhi,mobile,"Supervised score: 0.5185, Anomaly: False",0.0003
5426,Cust045,38697.57126238191,2025-01-01 15:49:32,Delhi,mobile,"Supervised score: 0.5128, Anomaly: False",0.0001
1432,Cust073,19461.933801462084,2025-01-01 15:51:44,Delhi,mobile,"Supervised score: 0.5021, Anomaly: False",0.0000
8161,Cust041,44519.63037267603,2025-01-01 15:51:55,Delhi,tablet,"Supervised score: 0.5031, Anomaly: False",0.0002
8508,Cust010,7299419.512523917,2025-01-01 15:52:32,Mumbai,tablet,"Supervised score: 1.0000, Anomaly: True",17.9005
4643,Cust025,7434929.051153298,2025-01-01 15:52:45,Mumbai,desktop,"Supervised score: 1.0000, Anomaly: True",18.1195
719,Cust044,24358.74842777692,2025-01-01 15:52:54,Delhi,mobile,"Supervised score: 0.5052, Anomaly: False",0.0000
799,Cust025,4158636.532371665,2025-01-01 15:54:24,Delhi,mobile,"Supervised score: 0.9994, Anomaly: True",5.3439
5214,Cust025,3155733.7022396163,2025-01-01 15:54:31,Pune,mobile,"Supervised score: 0.9950, Anomaly: True",3.0585
2999,Cust075,7647447.900076629,2025-01-01 15:54:43,Pune,tablet,"Supervised score: 1.0000, Anomaly: True",19.4142
5588,Cust038,48892.80065924837,2025-01-01 15:55:42,Delhi,mobile,"Supervised score: 0.5183, Anomaly: False",0.0002
6224,Cust036,24760.902188275708,2025-01-01 15:56:39,Delhi,mobile,"Supervised score: 0.5054, Anomaly: False",0.0000
6529,Cust075,9842627.786063822,2025-01-01 15:56:45,Chennai,mobile,"Supervised score: 1.0000, Anomaly: True",33.4899
4913,Cust075,8108109.515646339,2025-01-01 15:58:14,Pune,tablet,"Supervised score: 1.0000, Anomaly: True",21.9672
1946,Cust045,42695.72483927272,2025-01-01 15:58:24,Delhi,tablet,"Supervised score: 0.5021, Anomaly: False",0.0001
9455,Cust059,49274.56357502188,2025-01-01 16:02:09,Delhi,tablet,"Supervised score: 0.5141, Anomaly: False",0.0003
7027,Cust016,26270.812025986867,2025-01-01 16:05:49,Delhi,mobile,"Supervised score: 0.5147, Anomaly: False",0.0000
7552,Cust096,32506.565548222283,2025-01-01 16:08:05,Delhi,mobile,"Supervised score: 0.5180, Anomaly: False",0.0001
5863,Cust050,4854391.762793326,2025-01-01 16:09:50,Mumbai,tablet,"Supervised score: 0.9997, Anomaly: True",7.5165
1345,Cust050,34561.82413071434,2025-01-01 16:11:08,Delhi,tablet,"Supervised score: 0.5062, Anomaly: False",0.0001
2807,Cust082,20417.34170729803,2025-01-01 16:12:02,Delhi,mobile,"Supervised score: 0.5111, Anomaly: False",0.0000
8212,Cust093,38993.30719904561,2025-01-01 16:12:46,Delhi,tablet,"Supervised score: 0.5086, Anomaly: False",0.0001
814,Cust094,47330.74309440715,2025-01-01 16:12:49,Delhi,desktop,"Supervised score: 0.5002, Anomaly: False",0.0002
9151,Cust093,44889.19254834671,2025-01-01 16:18:12,Delhi,mobile,"Supervised score: 0.5246, Anomaly: False",0.0002
7334,Cust075,2496138.9141922817,2025-01-01 16:21:08,Ahmedabad,tablet,"Supervised score: 0.9913, Anomaly: True",1.9157
3589,Cust048,42953.97141797045,2025-01-01 16:21:42,Delhi,tablet,"Supervised score: 0.5107, Anomaly: False",0.0002
2558,Cust016,28062.20108546664,2025-01-01 16:21:47,Delhi,mobile,"Supervised score: 0.5156, Anomaly: False",0.0000
5070,Cust012,30688.50238178412,2025-01-01 16:22:15,Delhi,tablet,"Supervised score: 0.5042, Anomaly: False",0.0001
8115,Cust067,47124.57197014825,2025-01-01 16:22:29,Delhi,tablet,"Supervised score: 0.5129, Anomaly: False",0.0002
6699,Cust035,31930.1000301686,2025-01-01 16:23:19,Delhi,mobile,"Supervised score: 0.5177, Anomaly: False",0.0001
3453,Cust001,1103352.752838037,2025-01-01 16:24:01,Mumbai,mobile,"Supervised score: 0.6876, Anomaly: False",0.3304
7023,Cust010,5517957.641514383,2025-01-01 16:24:21,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",9.7689
9930,Cust054,17561.320480121114,2025-01-01 16:25:48,Delhi,mobile,"Supervised score: 0.5081, Anomaly: False",0.0000
5691,Cust075,5173332.564041769,2025-01-01 16:34:28,Mumbai,tablet,"Supervised score: 0.9998, Anomaly: True",8.6201
3702,Cust050,712381.6137789103,2025-01-01 16:36:08,Ahmedabad,tablet,"Supervised score: 0.7523, Anomaly: False",0.1309
1889,Cust003,42151.26811783412,2025-01-01 16:37:55,Delhi,mobile,"Supervised score: 0.5232, Anomaly: False",0.0002
9503,Cust025,2746304.727259025,2025-01-01 16:41:51,Ahmedabad,tablet,"Supervised score: 0.9946, Anomaly: True",2.3352
6569,Cust089,35576.709821538985,2025-01-01 16:42:58,Delhi,mobile,"Supervised score: 0.5196, Anomaly: False",0.0001
3682,Cust002,37986.13081752405,2025-01-01 16:44:40,Delhi,tablet,"Supervised score: 0.5081, Anomaly: False",0.0001
487,Cust010,8637796.473227639,2025-01-01 16:47:11,Hyderabad,mobile,"Supervised score: 1.0000, Anomaly: True",25.2949
5379,Cust062,43605.11602639309,2025-01-01 16:49:47,Delhi,mobile,"Supervised score: 0.5239, Anomaly: False",0.0002
5073,Cust092,41530.40704280595,2025-01-01 16:50:15,Delhi,mobile,"Supervised score: 0.5228, Anomaly: False",0.0002
235,Cust043,39809.66080574748,2025-01-01 16:50:19,Delhi,mobile,"Supervised score: 0.5219, Anomaly: False",0.0001
3182,Cust075,1490660.7871606783,2025-01-01 16:52:54,Kolkata,mobile,"Supervised score: 0.9515, Anomaly: True",0.6009
8405,Cust001,6644424.210530002,2025-01-01 16:54:02,Pune,desktop,"Supervised score: 1.0000, Anomaly: True",14.0817
6342,Cust075,7434457.883514806,2025-01-01 16:55:23,Chennai,desktop,"Supervised score: 1.0000, Anomaly: True",17.7125
9793,Cust029,38350.15577372268,2025-01-01 16:56:31,Delhi,mobile,"Supervised score: 0.5211, Anomaly: False",0.0001
1692,Cust001,6540564.35821121,2025-01-01 16:57:18,Ahmedabad,mobile,"Supervised score: 1.0000, Anomaly: True",13.8670
8704,Cust063,38388.8947288662,2025-01-01 17:00:21,Delhi,mobile,"Supervised score: 0.5296, Anomaly: False",0.0001
7570,Cust060,30184.47255428894,2025-01-01 17:01:55,Delhi,mobile,"Supervised score: 0.5252, Anomaly: False",0.0001
7512,Cust091,46303.821975292616,2025-01-01 17:04:29,Kolkata,mobile,"Supervised score: 0.5035, Anomaly: False",0.0003
8980,Cust046,11956.11320793952,2025-01-01 17:04:41,Delhi,mobile,"Supervised score: 0.5073, Anomaly: False",0.0000
9916,Cust067,47959.837933889045,2025-01-01 17:05:48,Delhi,mobile,"Supervised score: 0.5347, Anomaly: False",0.0003
3531,Cust046,34017.81068440815,2025-01-01 17:06:57,Delhi,mobile,"Supervised score: 0.5273, Anomaly: False",0.0001
4690,Cust075,8712438.032703962,2025-01-01 17:07:06,Chennai,tablet,"Supervised score: 1.0000, Anomaly: True",25.3440
3583,Cust047,40883.13212575211,2025-01-01 17:07:40,Delhi,mobile,"Supervised score: 0.5309, Anomaly: False",0.0002
4146,Cust017,28998.10561389461,2025-01-01 17:09:29,Delhi,mobile,"Supervised score: 0.5246, Anomaly: False",0.0001
6677,Cust051,35242.19012779868,2025-01-01 17:11:24,Delhi,desktop,"Supervised score: 0.5009, Anomaly: False",0.0001
8227,Cust057,34853.98731831599,2025-01-01 17:14:20,Delhi,tablet,"Supervised score: 0.5149, Anomaly: False",0.0001
4220,Cust064,41988.88046935379,2025-01-01 17:15:51,Kolkata,mobile,"Supervised score: 0.5012, Anomaly: False",0.0002
5241,Cust080,20447.15360610801,2025-01-01 17:16:41,Delhi,tablet,"Supervised score: 0.5000, Anomaly: False",0.0000
2380,Cust012,25043.063896102685,2025-01-01 17:17:24,Delhi,mobile,"Supervised score: 0.5225, Anomaly: False",0.0000
420,Cust006,10263.51197526733,2025-01-01 17:18:48,Delhi,mobile,"Supervised score: 0.5047, Anomaly: False",0.0000
8157,Cust044,41469.72121067511,2025-01-01 17:18:52,Delhi,tablet,"Supervised score: 0.5184, Anomaly: False",0.0002
9840,Cust010,6975144.062845504,2025-01-01 17:21:28,Kolkata,desktop,"Supervised score: 1.0000, Anomaly: True",15.5880
446,Cust057,45466.30030979419,2025-01-01 17:21:48,Delhi,desktop,"Supervised score: 0.5077, Anomaly: False",0.0002
8709,Cust003,41445.74235514343,2025-01-01 17:24:32,Delhi,desktop,"Supervised score: 0.5055, Anomaly: False",0.0002
869,Cust029,43812.93063732653,2025-01-01 17:24:42,Delhi,desktop,"Supervised score: 0.5068, Anomaly: False",0.0002
1343,Cust093,33287.4070656813,2025-01-01 17:24:56,Delhi,tablet,"Supervised score: 0.5140, Anomaly: False",0.0001
2407,Cust010,3428715.5472554346,2025-01-01 17:25:48,Bangalore,mobile,"Supervised score: 0.9985, Anomaly: True",3.5985
9761,Cust086,49394.77994078756,2025-01-01 17:27:10,Delhi,tablet,"Supervised score: 0.5226, Anomaly: False",0.0003
8160,Cust027,49259.175327795005,2025-01-01 17:28:22,Delhi,tablet,"Supervised score: 0.5226, Anomaly: False",0.0003
11,Cust010,585425.5333837771,2025-01-01 17:29:18,Chennai,mobile,"Supervised score: 0.6866, Anomaly: False",0.0782
1220,Cust075,6654734.649935379,2025-01-01 17:33:18,Pune,tablet,"Supervised score: 1.0000, Anomaly: True",14.5156
1196,Cust055,29221.31234385752,2025-01-01 17:38:27,Delhi,tablet,"Supervised score: 0.5113, Anomaly: False",0.0001
2138,Cust096,20203.71461360741,2025-01-01 17:38:54,Delhi,mobile,"Supervised score: 0.5192, Anomaly: False",0.0000
207,Cust075,3828021.474354772,2025-01-01 17:40:02,Mumbai,tablet,"Supervised score: 0.9982, Anomaly: True",4.4997
2715,Cust039,23658.534572956127,2025-01-01 17:42:01,Delhi,mobile,"Supervised score: 0.5217, Anomaly: False",0.0000
2515,Cust075,8069065.407550013,2025-01-01 17:42:54,Hyderabad,tablet,"Supervised score: 1.0000, Anomaly: True",21.3699
5905,Cust010,6301818.725056208,2025-01-01 17:43:39,Hyderabad,tablet,"Supervised score: 1.0000, Anomaly: True",12.6536
4571,Cust077,36964.50839333013,2025-01-01 17:45:29,Delhi,mobile,"Supervised score: 0.5288, Anomaly: False",0.0001
2587,Cust022,24090.11320721092,2025-01-01 17:48:27,Delhi,mobile,"Supervised score: 0.5220, Anomaly: False",0.0000
6187,Cust076,21575.199939050108,2025-01-01 17:49:16,Delhi,tablet,"Supervised score: 0.5018, Anomaly: False",0.0000
7473,Cust041,47576.129775056,2025-01-01 17:49:38,Delhi,tablet,"Supervised score: 0.5217, Anomaly: False",0.0002
6482,Cust096,47705.99432268192,2025-01-01 17:49:58,Delhi,tablet,"Supervised score: 0.5217, Anomaly: False",0.0002
4902,Cust035,35569.67353027334,2025-01-01 17:50:04,Delhi,desktop,"Supervised score: 0.5012, Anomaly: False",0.0001
2582,Cust001,987497.10618079,2025-01-01 17:52:47,Mumbai,tablet,"Supervised score: 0.5203, Anomaly: False",0.2269
4668,Cust079,15361.242021298624,2025-01-01 17:56:59,Delhi,mobile,"Supervised score: 0.5125, Anomaly: False",0.0000
8252,Cust001,5566442.000433434,2025-01-01 17:58:33,Delhi,desktop,"Supervised score: 0.9999, Anomaly: True",9.7681
6661,Cust063,28243.43736758834,2025-01-01 17:58:39,Delhi,mobile,"Supervised score: 0.5242, Anomaly: False",0.0001
1935,Cust050,4672527.724952917,2025-01-01 17:58:55,Pune,desktop,"Supervised score: 0.9996, Anomaly: True",6.6404
3844,Cust081,35101.856995083705,2025-01-01 18:00:09,Delhi,desktop,"Supervised score: 0.5086, Anomaly: False",0.0001
2072,Cust054,32855.995582078205,2025-01-01 18:00:39,Delhi,desktop,"Supervised score: 0.5057, Anomaly: False",0.0001
818,Cust001,6926621.675212816,2025-01-01 18:01:08,Bangalore,desktop,"Supervised score: 1.0000, Anomaly: True",15.4757
4046,Cust052,41830.9926993187,2025-01-01 18:01:47,Kolkata,mobile,"Supervised score: 0.5096, Anomaly: False",0.0002
3148,Cust075,7644083.158538098,2025-01-01 18:01:52,Chennai,desktop,"Supervised score: 1.0000, Anomaly: True",18.8493
4632,Cust075,46245.3234822666,2025-01-01 18:02:03,Kolkata,mobile,"Supervised score: 0.5120, Anomaly: False",0.0003
2032,Cust074,32215.156123997465,2025-01-01 18:02:12,Delhi,tablet,"Supervised score: 0.5219, Anomaly: False",0.0001
5230,Cust039,30878.753001784287,2025-01-01 18:02:35,Delhi,mobile,"Supervised score: 0.5341, Anomaly: False",0.0001
1927,Cust034,21874.35248890265,2025-01-01 18:03:40,Delhi,tablet,"Supervised score: 0.5098, Anomaly: False",0.0000
5922,Cust068,45647.19041738127,2025-01-01 18:06:38,Delhi,tablet,"Supervised score: 0.5291, Anomaly: False",0.0002
3355,Cust091,7771.380159450073,2025-01-01 18:07:36,Delhi,mobile,"Supervised score: 0.5084, Anomaly: False",0.0000
9065,Cust051,38914.42346403433,2025-01-01 18:07:56,Kolkata,mobile,"Supervised score: 0.5081, Anomaly: False",0.0002
3933,Cust041,43011.28877640541,2025-01-01 18:09:11,Delhi,desktop,"Supervised score: 0.5148, Anomaly: False",0.0002
1170,Cust075,4535791.520932223,2025-01-01 18:09:43,Delhi,mobile,"Supervised score: 0.9997, Anomaly: True",6.4707
4905,Cust076,25689.374444762067,2025-01-01 18:10:35,Delhi,mobile,"Supervised score: 0.5313, Anomaly: False",0.0001
8592,Cust011,34306.59888033221,2025-01-01 18:11:22,Kolkata,mobile,"Supervised score: 0.5056, Anomaly: False",0.0001
9319,Cust066,3023.214771687238,2025-01-01 18:12:26,Delhi,mobile,"Supervised score: 0.5010, Anomaly: False",0.0001
412,Cust041,43045.39729343245,2025-01-01 18:12:52,Delhi,mobile,"Supervised score: 0.5405, Anomaly: False",0.0002
9195,Cust004,48347.4421170786,2025-01-01 18:13:05,Kolkata,tablet,"Supervised score: 0.5002, Anomaly: False",0.0003
4436,Cust008,43497.09444026287,2025-01-01 18:13:06,Delhi,mobile,"Supervised score: 0.5408, Anomaly: False",0.0002
9004,Cust001,37520.66657429112,2025-01-01 18:13:25,Delhi,tablet,"Supervised score: 0.5248, Anomaly: False",0.0001
4915,Cust050,9511027.024421427,2025-01-01 18:14:36,Ahmedabad,mobile,"Supervised score: 1.0000, Anomaly: True",30.1552
650,Cust094,40231.48408553488,2025-01-01 18:14:52,Delhi,mobile,"Supervised score: 0.5390, Anomaly: False",0.0002
4372,Cust058,39811.05408746167,2025-01-01 18:15:46,Kolkata,mobile,"Supervised score: 0.5086, Anomaly: False",0.0002
6837,Cust083,35250.76558986604,2025-01-01 18:17:01,Delhi,tablet,"Supervised score: 0.5235, Anomaly: False",0.0001
3981,Cust098,48792.445945161046,2025-01-01 18:18:16,Delhi,mobile,"Supervised score: 0.5436, Anomaly: False",0.0003
5397,Cust026,49661.95408511747,2025-01-01 18:19:07,Delhi,desktop,"Supervised score: 0.5184, Anomaly: False",0.0003
1073,Cust036,22613.606502913943,2025-01-01 18:19:30,Delhi,tablet,"Supervised score: 0.5110, Anomaly: False",0.0000
5252,Cust037,18907.07570898817,2025-01-01 18:20:16,Delhi,tablet,"Supervised score: 0.5052, Anomaly: False",0.0000
648,Cust038,24777.23028842952,2025-01-01 18:20:41,Delhi,tablet,"Supervised score: 0.5141, Anomaly: False",0.0000
5344,Cust048,26900.23668718232,2025-01-01 18:23:08,Delhi,mobile,"Supervised score: 0.5319, Anomaly: False",0.0001
3638,Cust068,38322.60351054258,2025-01-01 18:28:19,Kolkata,mobile,"Supervised score: 0.5078, Anomaly: False",0.0002
5233,Cust093,20332.56349767869,2025-01-01 18:29:18,Delhi,mobile,"Supervised score: 0.5271, Anomaly: False",0.0000
6547,Cust019,14970.311034210356,2025-01-01 18:30:22,Delhi,mobile,"Supervised score: 0.5195, Anomaly: False",0.0000
7144,Cust084,17677.887253618985,2025-01-01 18:35:01,Delhi,mobile,"Supervised score: 0.5237, Anomaly: False",0.0000
6283,Cust036,21646.54985045081,2025-01-01 18:36:09,Delhi,mobile,"Supervised score: 0.5286, Anomaly: False",0.0000
6873,Cust077,42773.76875754524,2025-01-01 18:39:24,Delhi,mobile,"Supervised score: 0.5404, Anomaly: False",0.0002
