transaction_id,customer_id,amount_inr,timestamp,location,device,is_fraud
1238,Cust036,8653.528473677556,2025-01-01 02:04:43,Chennai,tablet,0
4470,Cust058,22761.407824309255,2025-01-01 02:04:46,Pune,mobile,0
1276,Cust062,30937.699221063336,2025-01-01 02:04:46,Ahmedabad,mobile,0
5072,Cust033,16066.593475392272,2025-01-01 02:04:48,Mumbai,tablet,0
9387,Cust031,40645.29745800147,2025-01-01 02:04:59,Delhi,tablet,0
5973,Cust016,45092.96077287817,2025-01-01 02:05:01,Chennai,tablet,0
3846,Cust023,2504.1473042510697,2025-01-01 02:05:06,Mumbai,tablet,0
2749,Cust084,6743.721421640375,2025-01-01 02:05:09,Mumbai,desktop,0
6986,Cust086,11941.44692948746,2025-01-01 02:05:20,Bangalore,mobile,0
2959,Cust098,25505.618905519084,2025-01-01 02:05:25,Pune,tablet,0
305,Cust053,11987.88960437517,2025-01-01 02:05:41,Pune,mobile,0
447,Cust085,39173.88704658177,2025-01-01 02:05:56,Mumbai,tablet,0
4517,Cust026,201313.23448007862,2025-01-01 02:06:04,Ahmedabad,tablet,1
2489,Cust066,7432.218200644337,2025-01-01 02:06:10,Ahmedabad,mobile,0
2517,Cust059,41488.14264582549,2025-01-01 02:06:15,Ahmedabad,mobile,0
2905,Cust017,17818.153864012686,2025-01-01 02:06:21,Delhi,mobile,0
626,Cust070,29496.02441108686,2025-01-01 02:06:29,Bangalore,desktop,0
9426,Cust038,22892.52176265338,2025-01-01 02:06:35,Hyderabad,tablet,0
2588,Cust065,15155.242746927881,2025-01-01 02:06:50,Chennai,tablet,0
3319,Cust033,48325.812229309566,2025-01-01 02:06:50,Pune,mobile,0
3639,Cust007,31157.889643846796,2025-01-01 02:06:51,Chennai,tablet,0
6931,Cust034,15845.809613181522,2025-01-01 02:06:54,Mumbai,tablet,0
7742,Cust000,7466.796487862085,2025-01-01 02:07:08,Kolkata,tablet,0
7363,Cust015,9940.504023734891,2025-01-01 02:07:08,Hyderabad,desktop,0
4985,Cust062,8904.735657771895,2025-01-01 02:07:15,Hyderabad,mobile,0
390,Cust024,48099.76639159512,2025-01-01 02:07:19,Pune,mobile,0
4684,Cust022,47663.790488334074,2025-01-01 02:07:25,Bangalore,mobile,0
3485,Cust040,4671.392679447894,2025-01-01 02:07:39,Bangalore,mobile,0
4257,Cust031,22497.494036330605,2025-01-01 02:07:40,Hyderabad,mobile,0
6546,Cust083,30984.27277385117,2025-01-01 02:07:49,Pune,desktop,0
5171,Cust095,45912.57971382281,2025-01-01 02:07:52,Hyderabad,tablet,0
1841,Cust059,29748.160187225796,2025-01-01 02:08:10,Ahmedabad,mobile,0
3543,Cust050,22287.34813759456,2025-01-01 02:08:12,Pune,mobile,0
2520,Cust010,683622.9423196377,2025-01-01 02:08:27,Mumbai,tablet,1
1937,Cust059,23654.032432400185,2025-01-01 02:08:28,Chennai,desktop,0
4766,Cust075,47209.86669710049,2025-01-01 02:08:31,Delhi,tablet,0
3613,Cust038,13380.462712819804,2025-01-01 02:08:49,Pune,tablet,0
9959,Cust095,19819.31049154702,2025-01-01 02:08:57,Hyderabad,tablet,0
6769,Cust002,36843.807806679004,2025-01-01 02:08:58,Chennai,tablet,0
1121,Cust092,27606.99698236048,2025-01-01 02:09:07,Pune,tablet,0
6280,Cust019,32161.028255387067,2025-01-01 02:09:11,Hyderabad,mobile,0
367,Cust043,8654.179356012555,2025-01-01 02:09:20,Bangalore,tablet,0
8387,Cust087,33854.979077765354,2025-01-01 02:09:24,Ahmedabad,mobile,0
8821,Cust040,17768.67379012852,2025-01-01 02:09:32,Delhi,desktop,0
2276,Cust000,9221.623105130253,2025-01-01 02:09:34,Pune,desktop,0
7930,Cust043,29134.425924593343,2025-01-01 02:09:35,Delhi,tablet,0
658,Cust008,6985.223623198047,2025-01-01 02:09:42,Delhi,desktop,0
4710,Cust056,46446.731384555926,2025-01-01 02:09:50,Kolkata,desktop,0
5526,Cust007,4335.546973799326,2025-01-01 02:09:59,Mumbai,mobile,0
8369,Cust099,37058.69515673186,2025-01-01 02:10:08,Chennai,desktop,0
4823,Cust050,22287.138223627873,2025-01-01 02:10:11,Delhi,desktop,0
8305,Cust009,3103.2778264135873,2025-01-01 02:10:16,Mumbai,mobile,0
6932,Cust052,19941.13408516614,2025-01-01 02:10:17,Ahmedabad,mobile,0
933,Cust011,26914.038099805937,2025-01-01 02:10:17,Bangalore,tablet,0
9284,Cust076,9273.191789731496,2025-01-01 02:10:40,Mumbai,mobile,0
3836,Cust098,24038.562820496572,2025-01-01 02:10:41,Unusual_City,public-pc,1
5224,Cust010,46482.86341084485,2025-01-01 02:10:47,Ahmedabad,tablet,0
4927,Cust084,36623.74554813979,2025-01-01 02:10:49,Pune,mobile,0
6960,Cust097,8631.051354170886,2025-01-01 02:11:08,Chennai,tablet,0
2547,Cust076,28458.548562876607,2025-01-01 02:11:13,Chennai,tablet,0
4117,Cust054,21897.428745514346,2025-01-01 02:11:22,Bangalore,tablet,0
3788,Cust090,768835.4027256379,2025-01-01 02:11:29,Chennai,mobile,1
6879,Cust068,47865.97791033183,2025-01-01 02:11:36,Chennai,tablet,0
6501,Cust094,40749.45349476026,2025-01-01 02:11:38,Bangalore,tablet,0
1399,Cust006,5796.067428143854,2025-01-01 02:11:39,Bangalore,desktop,0
584,Cust028,47371.69352329559,2025-01-01 02:11:39,Ahmedabad,tablet,0
1490,Cust064,35449.87667458253,2025-01-01 02:12:09,Delhi,mobile,0
8118,Cust010,5486472.704583194,2025-01-01 02:12:09,Bangalore,desktop,1
3691,Cust093,36180.407665508326,2025-01-01 02:12:13,Mumbai,desktop,0
5876,Cust002,11089.182089736027,2025-01-01 02:12:14,Kolkata,desktop,0
6851,Cust077,17669.422040980033,2025-01-01 02:12:27,Delhi,tablet,0
1685,Cust097,22444.355878248585,2025-01-01 02:12:32,Chennai,desktop,0
7479,Cust016,45989.476612269726,2025-01-01 02:12:32,Chennai,desktop,0
8734,Cust000,35678.02867417034,2025-01-01 02:12:34,Chennai,mobile,0
6743,Cust071,38217.5023575591,2025-01-01 02:12:36,Kolkata,tablet,0
7970,Cust092,42272.3058004488,2025-01-01 02:12:49,Delhi,desktop,0
849,Cust004,27840.731666047388,2025-01-01 02:12:52,Delhi,tablet,0
766,Cust063,19228.205293291023,2025-01-01 02:12:53,Delhi,tablet,0
4882,Cust042,22297.412807715988,2025-01-01 02:12:57,Kolkata,desktop,0
1651,Cust093,12106.958335766913,2025-01-01 02:12:59,Bangalore,desktop,0
2986,Cust015,12152.658817655569,2025-01-01 02:13:05,Bangalore,desktop,0
5324,Cust090,35652.179361026916,2025-01-01 02:13:21,Delhi,desktop,0
9507,Cust015,5685.533847155653,2025-01-01 02:13:32,Chennai,desktop,0
8113,Cust041,21969.5302033509,2025-01-01 02:13:32,Kolkata,desktop,0
220,Cust002,40487.656865417805,2025-01-01 02:13:48,Pune,mobile,0
5201,Cust070,8771.454344398879,2025-01-01 02:14:07,Unusual_City,public-pc,1
8462,Cust003,6642.795367429276,2025-01-01 02:14:15,Delhi,mobile,0
2816,Cust086,26839.83963670974,2025-01-01 02:14:21,Hyderabad,tablet,0
8582,Cust057,33553.92324732751,2025-01-01 02:14:33,Pune,mobile,0
3599,Cust048,43352.19912003818,2025-01-01 02:14:36,Mumbai,tablet,0
4065,Cust075,42724.171169902314,2025-01-01 02:14:41,Bangalore,desktop,0
3824,Cust001,3217702.576632326,2025-01-01 02:14:43,Bangalore,tablet,1
5706,Cust015,13741.836939016397,2025-01-01 02:14:49,Mumbai,tablet,0
3285,Cust081,22213.441376843537,2025-01-01 02:15:03,Pune,mobile,0
682,Cust044,15837.432279287355,2025-01-01 02:15:08,Kolkata,tablet,0
6711,Cust058,27351.06740082174,2025-01-01 02:15:20,Kolkata,tablet,0
4830,Cust024,929561.4221549052,2025-01-01 02:15:24,Mumbai,tablet,1
7198,Cust091,1412.4933801867262,2025-01-01 02:15:40,Hyderabad,tablet,0
6989,Cust095,9242.37778241908,2025-01-01 02:15:52,Bangalore,desktop,0
301,Cust079,27481.62893656456,2025-01-01 02:15:52,Mumbai,mobile,0
9283,Cust011,45234.383558503476,2025-01-01 02:15:52,Hyderabad,desktop,0
5894,Cust069,47239.071886452446,2025-01-01 02:15:56,Hyderabad,tablet,0
6511,Cust043,30847.07933919439,2025-01-01 02:16:04,Hyderabad,mobile,0
7695,Cust008,36888.2333295996,2025-01-01 02:16:13,Unusual_City,public-pc,1
3005,Cust045,33713.248119546355,2025-01-01 02:16:16,Chennai,desktop,0
4547,Cust037,4501.916681341072,2025-01-01 02:16:58,Kolkata,mobile,0
425,Cust064,4905.981877352437,2025-01-01 02:17:01,Delhi,mobile,0
1201,Cust028,31427.3722365769,2025-01-01 02:17:20,Kolkata,mobile,0
847,Cust064,45245.67672689952,2025-01-01 02:17:27,Hyderabad,tablet,0
4508,Cust010,9683715.701172732,2025-01-01 02:17:29,Bangalore,mobile,1
4106,Cust050,139185.31849497062,2025-01-01 02:17:36,Chennai,mobile,1
9782,Cust026,33715.117504821064,2025-01-01 02:17:55,Ahmedabad,mobile,0
5036,Cust025,1800281.3454733905,2025-01-01 02:18:18,Kolkata,tablet,1
15,Cust021,23531.237798158203,2025-01-01 02:18:22,Mumbai,mobile,0
1863,Cust049,34953.55464596113,2025-01-01 02:18:34,Unusual_City,public-pc,1
8324,Cust017,48481.84120490719,2025-01-01 02:18:37,Ahmedabad,mobile,0
7057,Cust048,37767.037502926745,2025-01-01 02:18:42,Bangalore,mobile,0
9972,Cust098,26698.14927706213,2025-01-01 02:18:45,Unusual_City,public-pc,1
5649,Cust037,25738.76578716694,2025-01-01 02:18:54,Chennai,tablet,0
8398,Cust082,4023.2515437520005,2025-01-01 02:18:56,Ahmedabad,tablet,0
5645,Cust097,374438.3653008902,2025-01-01 02:19:04,Hyderabad,tablet,1
6108,Cust003,39745.80442493754,2025-01-01 02:19:05,Ahmedabad,mobile,0
8943,Cust031,31298.783490866586,2025-01-01 02:19:06,Ahmedabad,desktop,0
8158,Cust049,22835.158007280614,2025-01-01 02:19:11,Delhi,mobile,0
3802,Cust017,1908.640896274163,2025-01-01 02:19:11,Kolkata,mobile,0
1658,Cust017,48299.83215093741,2025-01-01 02:19:15,Kolkata,desktop,0
6176,Cust098,37951.399733699436,2025-01-01 02:19:16,Chennai,desktop,0
5028,Cust044,40966.1636980205,2025-01-01 02:19:21,Chennai,tablet,0
7196,Cust071,23886.786278270407,2025-01-01 02:19:24,Mumbai,tablet,0
5311,Cust037,34922.65385517063,2025-01-01 02:19:29,Hyderabad,mobile,0
890,Cust016,8346.751584356767,2025-01-01 02:19:30,Chennai,tablet,0
2329,Cust048,49112.83024246373,2025-01-01 02:19:34,Delhi,mobile,0
7309,Cust095,10970.265628339257,2025-01-01 02:19:37,Bangalore,desktop,0
1310,Cust048,11551.142352933366,2025-01-01 02:19:38,Pune,mobile,0
7032,Cust057,42843.099654243415,2025-01-01 02:19:42,Bangalore,mobile,0
3782,Cust044,8942.738711322663,2025-01-01 02:19:54,Hyderabad,mobile,0
6629,Cust006,33860.25022911466,2025-01-01 02:19:56,Kolkata,tablet,0
9590,Cust093,28847.193867960486,2025-01-01 02:20:15,Mumbai,mobile,0
4566,Cust029,12707.562423188363,2025-01-01 02:20:29,Ahmedabad,desktop,0
7999,Cust032,1937.419741658835,2025-01-01 02:20:37,Kolkata,tablet,0
211,Cust095,18877.91056501699,2025-01-01 02:20:51,Chennai,tablet,0
4448,Cust093,14389.215690731264,2025-01-01 02:20:55,Bangalore,tablet,0
3645,Cust046,23280.22759875246,2025-01-01 02:21:06,Kolkata,tablet,0
8688,Cust046,272136.92872531246,2025-01-01 02:21:13,Mumbai,desktop,1
119,Cust007,49928.75992598862,2025-01-01 02:21:18,Kolkata,desktop,0
8171,Cust090,26330.735900495063,2025-01-01 02:21:41,Hyderabad,mobile,0
8749,Cust059,34187.46495840185,2025-01-01 02:21:45,Hyderabad,desktop,0
3568,Cust016,22441.045353010628,2025-01-01 02:21:56,Delhi,mobile,0
8515,Cust002,45410.83329190231,2025-01-01 02:21:58,Bangalore,mobile,0
4515,Cust066,29948.34303548414,2025-01-01 02:22:25,Bangalore,desktop,0
1024,Cust074,14668.103208379722,2025-01-01 02:22:26,Bangalore,tablet,0
6398,Cust097,40945.70487252265,2025-01-01 02:22:36,Mumbai,desktop,0
2542,Cust021,12664.640453201448,2025-01-01 02:22:39,Chennai,desktop,0
9540,Cust096,12257.390571479407,2025-01-01 02:22:55,Chennai,tablet,0
2622,Cust066,49851.02988922128,2025-01-01 02:22:55,Hyderabad,mobile,0
3500,Cust034,42325.0436749939,2025-01-01 02:22:56,Mumbai,tablet,0
3291,Cust001,37303.37552106423,2025-01-01 02:22:59,Ahmedabad,mobile,0
9553,Cust030,3447.4348311235644,2025-01-01 02:23:11,Bangalore,mobile,0
6966,Cust086,1369.4900573463638,2025-01-01 02:23:15,Bangalore,mobile,0
4102,Cust048,35795.05709056764,2025-01-01 02:23:17,Kolkata,desktop,0
9836,Cust052,988702.0998355466,2025-01-01 02:23:22,Kolkata,tablet,1
2016,Cust096,11789.059936550986,2025-01-01 02:23:31,Delhi,desktop,0
4423,Cust065,941853.1094924471,2025-01-01 02:23:48,Chennai,desktop,1
3215,Cust073,4039.39970441595,2025-01-01 02:23:51,Delhi,tablet,0
6572,Cust042,8836.193475996484,2025-01-01 02:23:56,Kolkata,tablet,0
6730,Cust035,46921.93977901182,2025-01-01 02:23:59,Chennai,tablet,0
3219,Cust038,16849.56168567264,2025-01-01 02:24:13,Chennai,tablet,0
8353,Cust065,1738.7425274113973,2025-01-01 02:24:15,Unusual_City,public-pc,1
3078,Cust093,45012.89019558745,2025-01-01 02:24:22,Pune,desktop,0
3205,Cust069,12690.401338107074,2025-01-01 02:24:32,Pune,tablet,0
702,Cust091,44133.54806965107,2025-01-01 02:24:43,Hyderabad,tablet,0
9864,Cust078,19385.620885685406,2025-01-01 02:24:58,Hyderabad,tablet,0
158,Cust050,8164.649035049019,2025-01-01 02:25:01,Bangalore,tablet,0
8569,Cust001,28161.453128456913,2025-01-01 02:25:06,Delhi,tablet,0
1660,Cust036,24315.721744933857,2025-01-01 02:25:26,Pune,mobile,0
6035,Cust049,30913.29546119971,2025-01-01 02:25:36,Pune,desktop,0
1503,Cust098,24864.70107272961,2025-01-01 02:25:47,Hyderabad,tablet,0
2376,Cust050,15788.61451220493,2025-01-01 02:25:50,Mumbai,desktop,0
5494,Cust052,609614.8215561653,2025-01-01 02:26:16,Hyderabad,mobile,1
3978,Cust029,44725.45153612512,2025-01-01 02:26:30,Ahmedabad,desktop,0
2496,Cust045,39135.82923647258,2025-01-01 02:26:35,Ahmedabad,desktop,0
4035,Cust073,38098.31077873846,2025-01-01 02:26:38,Hyderabad,mobile,0
7931,Cust073,49385.99083840741,2025-01-01 02:26:49,Ahmedabad,mobile,0
8726,Cust074,45601.220621439126,2025-01-01 02:27:02,Bangalore,desktop,0
5077,Cust048,29049.66194807825,2025-01-01 02:27:05,Bangalore,desktop,0
9588,Cust048,46920.487707710105,2025-01-01 02:27:06,Kolkata,mobile,0
4487,Cust075,18359.02585339697,2025-01-01 02:27:15,Ahmedabad,mobile,0
860,Cust074,9978.735937951913,2025-01-01 02:27:19,Delhi,tablet,0
5536,Cust012,12360.686685396162,2025-01-01 02:27:28,Bangalore,desktop,0
5139,Cust005,21483.037723851412,2025-01-01 02:27:29,Ahmedabad,desktop,0
3898,Cust081,13299.918966862304,2025-01-01 02:28:13,Delhi,desktop,0
9877,Cust057,23457.479059889978,2025-01-01 02:28:22,Delhi,tablet,0
28,Cust021,38845.30467975437,2025-01-01 02:28:31,Unusual_City,public-pc,1
1851,Cust067,49060.95971119627,2025-01-01 02:28:45,Ahmedabad,desktop,0
3383,Cust034,224038.29536644425,2025-01-01 02:28:45,Mumbai,mobile,1
3268,Cust068,20208.39992938387,2025-01-01 02:28:47,Ahmedabad,desktop,0
9136,Cust075,2902.405811118614,2025-01-01 02:28:53,Pune,mobile,0
8872,Cust001,18128.888519740925,2025-01-01 02:28:55,Delhi,mobile,0
3384,Cust032,13016.321448746661,2025-01-01 02:29:05,Bangalore,tablet,0
311,Cust037,22170.183126331187,2025-01-01 02:29:08,Ahmedabad,mobile,0
6765,Cust051,21994.716482264088,2025-01-01 02:29:08,Hyderabad,desktop,0
8443,Cust071,20270.314938025593,2025-01-01 02:29:29,Bangalore,desktop,0
1031,Cust008,11762.926908354935,2025-01-01 02:29:32,Hyderabad,desktop,0
9026,Cust032,29977.378728353986,2025-01-01 02:29:46,Kolkata,tablet,0
5251,Cust061,49938.12670237019,2025-01-01 02:29:51,Bangalore,mobile,0
5917,Cust054,29574.65558314556,2025-01-01 02:29:52,Delhi,desktop,0
1748,Cust078,39856.10761846762,2025-01-01 02:29:52,Pune,tablet,0
5025,Cust031,31555.087469550428,2025-01-01 02:30:08,Bangalore,desktop,0
6039,Cust035,801.3327832917053,2025-01-01 02:30:30,Mumbai,desktop,0
3399,Cust086,39588.84388274141,2025-01-01 02:30:32,Chennai,tablet,0
5681,Cust076,28526.206223710073,2025-01-01 02:30:54,Delhi,desktop,0
3693,Cust001,8822.98375178998,2025-01-01 02:31:16,Bangalore,desktop,0
3451,Cust050,28246.69794463016,2025-01-01 02:31:19,Hyderabad,mobile,0
3288,Cust083,21631.813371497028,2025-01-01 02:31:33,Kolkata,desktop,0
5439,Cust037,3620.1657987381973,2025-01-01 02:31:35,Mumbai,mobile,0
8050,Cust072,10153.99647356314,2025-01-01 02:31:36,Kolkata,tablet,0
7063,Cust018,22402.310886179162,2025-01-01 02:31:39,Pune,tablet,0
4447,Cust019,39782.76426151501,2025-01-01 02:31:46,Hyderabad,mobile,0
8279,Cust048,8821.076215356412,2025-01-01 02:31:46,Bangalore,mobile,0
8122,Cust073,41404.78090366271,2025-01-01 02:31:46,Chennai,mobile,0
7647,Cust024,29640.240157988526,2025-01-01 02:31:48,Ahmedabad,desktop,0
4738,Cust019,1500.7672473159728,2025-01-01 02:31:52,Bangalore,tablet,0
5286,Cust062,38721.5489879695,2025-01-01 02:31:52,Pune,tablet,0
5160,Cust053,694.5014103997812,2025-01-01 02:31:54,Hyderabad,tablet,0
9097,Cust001,1221009.6413824274,2025-01-01 02:31:54,Delhi,desktop,1
9604,Cust003,2710.671429422576,2025-01-01 02:31:55,Bangalore,desktop,0
4191,Cust009,30673.642427973973,2025-01-01 02:32:10,Delhi,mobile,0
944,Cust046,16801.40323538396,2025-01-01 02:32:10,Mumbai,desktop,0
502,Cust025,42648.714491504055,2025-01-01 02:32:16,Bangalore,tablet,0
6056,Cust027,49510.434294878396,2025-01-01 02:32:26,Delhi,mobile,0
4383,Cust025,17549.695277211245,2025-01-01 02:32:33,Bangalore,mobile,0
7905,Cust083,20059.88087063302,2025-01-01 02:32:44,Kolkata,mobile,0
3495,Cust092,18963.851443988755,2025-01-01 02:32:45,Hyderabad,desktop,0
1749,Cust037,9471.887649801822,2025-01-01 02:32:53,Ahmedabad,mobile,0
5883,Cust061,1065.9174952741002,2025-01-01 02:33:13,Chennai,tablet,0
3971,Cust062,25896.93643174018,2025-01-01 02:33:25,Delhi,desktop,0
5279,Cust083,23461.328460727953,2025-01-01 02:33:38,Pune,mobile,0
7194,Cust015,9741.59975142005,2025-01-01 02:33:45,Bangalore,mobile,0
1491,Cust050,24777.493221729343,2025-01-01 02:33:47,Hyderabad,mobile,0
4849,Cust037,47646.33752574607,2025-01-01 02:34:11,Kolkata,tablet,0
6512,Cust086,3270.295084469348,2025-01-01 02:34:15,Chennai,tablet,0
3352,Cust085,10271.484819661855,2025-01-01 02:34:15,Mumbai,mobile,0
3734,Cust031,2076.909745148874,2025-01-01 02:34:25,Bangalore,mobile,0
2634,Cust034,7691.657482416439,2025-01-01 02:34:33,Kolkata,tablet,0
5828,Cust037,23918.17963591905,2025-01-01 02:35:07,Pune,mobile,0
7498,Cust069,26028.94132451522,2025-01-01 02:35:07,Delhi,tablet,0
5626,Cust089,37972.087453494336,2025-01-01 02:35:48,Kolkata,tablet,0
7012,Cust090,44010.11923405318,2025-01-01 02:35:49,Mumbai,tablet,0
109,Cust088,12028.641013149343,2025-01-01 02:36:01,Bangalore,desktop,0
6839,Cust003,33874.709800595854,2025-01-01 02:36:03,Bangalore,mobile,0
837,Cust091,26830.682388863177,2025-01-01 02:36:19,Kolkata,mobile,0
474,Cust062,38478.05301088154,2025-01-01 02:36:40,Mumbai,desktop,0
7231,Cust077,22759.63883178232,2025-01-01 02:36:53,Pune,tablet,0
8393,Cust013,36662.72400442453,2025-01-01 02:36:56,Mumbai,mobile,0
5372,Cust086,42968.89404217666,2025-01-01 02:37:07,Mumbai,tablet,0
6551,Cust018,44710.366559781956,2025-01-01 02:37:22,Hyderabad,desktop,0
184,Cust043,22970.962235869058,2025-01-01 02:37:22,Chennai,desktop,0
6967,Cust053,295288.5770044931,2025-01-01 02:37:39,Kolkata,desktop,1
8156,Cust040,23680.28409980696,2025-01-01 02:37:42,Pune,mobile,0
2535,Cust001,19808.2702545076,2025-01-01 02:38:18,Ahmedabad,desktop,0
2976,Cust057,29114.714934649168,2025-01-01 02:38:27,Hyderabad,desktop,0
34,Cust091,13808.646476460826,2025-01-01 02:38:33,Pune,desktop,0
2325,Cust059,37294.979221500005,2025-01-01 02:38:36,Chennai,tablet,0
1614,Cust014,25144.5244354588,2025-01-01 02:38:37,Hyderabad,mobile,0
8723,Cust065,17447.897417454824,2025-01-01 02:38:40,Bangalore,tablet,0
10,Cust074,19584.84882383763,2025-01-01 02:38:42,Chennai,desktop,0
3926,Cust021,4905.657310142643,2025-01-01 02:38:44,Hyderabad,tablet,0
8437,Cust017,29180.578738789405,2025-01-01 02:38:46,Kolkata,mobile,0
995,Cust067,34685.4579631385,2025-01-01 02:38:46,Mumbai,tablet,0
3162,Cust020,25060.708342005208,2025-01-01 02:38:48,Kolkata,mobile,0
9543,Cust069,38713.458977607195,2025-01-01 02:38:57,Kolkata,tablet,0
986,Cust016,40607.8269606057,2025-01-01 02:39:14,Kolkata,tablet,0
4108,Cust016,32523.862062696615,2025-01-01 02:39:18,Delhi,desktop,0
261,Cust058,713245.897064054,2025-01-01 02:39:44,Hyderabad,tablet,1
4813,Cust067,22343.7462385972,2025-01-01 02:39:44,Delhi,desktop,0
4939,Cust062,47604.37634373951,2025-01-01 02:39:49,Bangalore,tablet,0
7007,Cust041,669909.0346022918,2025-01-01 02:40:08,Bangalore,tablet,1
8870,Cust081,20650.706154361553,2025-01-01 02:40:29,Kolkata,desktop,0
2458,Cust096,1131.4457455178122,2025-01-01 02:40:36,Bangalore,tablet,0
13,Cust023,25503.220009328314,2025-01-01 02:40:50,Bangalore,mobile,0
9070,Cust004,36929.38648529951,2025-01-01 02:41:02,Hyderabad,tablet,0
303,Cust019,45212.04430082625,2025-01-01 02:41:12,Pune,tablet,0
3750,Cust046,11841.272388614252,2025-01-01 02:41:16,Pune,mobile,0
7741,Cust061,14803.4120474655,2025-01-01 02:41:17,Bangalore,desktop,0
1806,Cust009,1283.9845117712737,2025-01-01 02:41:17,Pune,mobile,0
6963,Cust079,24085.918788835887,2025-01-01 02:41:50,Bangalore,mobile,0
4876,Cust095,48306.6807402949,2025-01-01 02:41:50,Mumbai,tablet,0
1770,Cust066,12182.392551023746,2025-01-01 02:42:09,Chennai,tablet,0
3924,Cust079,35747.13935975396,2025-01-01 02:42:12,Pune,tablet,0
3901,Cust046,12166.512159370117,2025-01-01 02:42:34,Hyderabad,tablet,0
5790,Cust005,40381.39704940617,2025-01-01 02:42:36,Mumbai,mobile,0
70,Cust035,26098.02865452658,2025-01-01 02:42:41,Chennai,desktop,0
4860,Cust003,33872.869059671604,2025-01-01 02:42:59,Kolkata,tablet,0
4261,Cust086,389791.14773294097,2025-01-01 02:43:22,Ahmedabad,desktop,1
2311,Cust074,34729.52451777292,2025-01-01 02:44:05,Kolkata,tablet,0
4817,Cust088,45801.228690736585,2025-01-01 02:44:10,Mumbai,mobile,0
4321,Cust025,23058.922793419995,2025-01-01 02:44:11,Ahmedabad,tablet,0
309,Cust071,21047.805254319162,2025-01-01 02:44:30,Bangalore,mobile,0
4510,Cust067,5766.2260679968285,2025-01-01 02:44:31,Chennai,mobile,0
7706,Cust025,9752.021973940326,2025-01-01 02:44:40,Pune,desktop,0
1849,Cust095,43062.797271588526,2025-01-01 02:44:45,Delhi,tablet,0
5338,Cust034,40795.570357860764,2025-01-01 02:44:52,Hyderabad,tablet,0
2516,Cust001,30953.137381547243,2025-01-01 02:44:53,Mumbai,mobile,0
8459,Cust013,2620.4473988554214,2025-01-01 02:44:57,Delhi,mobile,0
9939,Cust023,26353.32892890301,2025-01-01 02:45:01,Mumbai,tablet,0
7704,Cust025,41557.60866820239,2025-01-01 02:45:08,Kolkata,tablet,0
7623,Cust040,5433.227060196808,2025-01-01 02:45:44,Chennai,mobile,0
195,Cust061,30021.483184776847,2025-01-01 02:45:47,Kolkata,desktop,0
5549,Cust001,42394.26460338795,2025-01-01 02:45:58,Chennai,mobile,0
9555,Cust058,39671.405438972004,2025-01-01 02:46:04,Chennai,desktop,0
1454,Cust069,3238.953164585632,2025-01-01 02:46:09,Ahmedabad,desktop,0
5599,Cust076,46434.46855845871,2025-01-01 02:46:11,Kolkata,mobile,0
3797,Cust041,16412.39265841632,2025-01-01 02:46:16,Mumbai,desktop,0
6379,Cust021,40051.01338194175,2025-01-01 02:46:20,Hyderabad,tablet,0
5713,Cust092,38119.85933738294,2025-01-01 02:46:29,Ahmedabad,desktop,0
1564,Cust081,49141.294368931674,2025-01-01 02:46:33,Bangalore,tablet,0
6954,Cust027,13241.855894736918,2025-01-01 02:46:34,Pune,desktop,0
6159,Cust010,39065.65727326301,2025-01-01 02:46:37,Delhi,mobile,0
9325,Cust066,173228.27634876128,2025-01-01 02:46:52,Mumbai,tablet,1
1023,Cust093,33456.32787270912,2025-01-01 02:47:07,Ahmedabad,tablet,0
8259,Cust054,27154.560844803946,2025-01-01 02:47:13,Mumbai,mobile,0
2117,Cust049,21607.099796352653,2025-01-01 02:47:16,Ahmedabad,mobile,0
6781,Cust050,7376231.207237385,2025-01-01 02:47:17,Bangalore,tablet,1
8447,Cust070,532161.1715205464,2025-01-01 02:47:30,Kolkata,mobile,1
7686,Cust072,21296.660432063472,2025-01-01 02:47:31,Mumbai,desktop,0
6018,Cust014,291710.8035907586,2025-01-01 02:47:34,Chennai,desktop,1
5719,Cust093,46195.62244198446,2025-01-01 02:47:40,Pune,desktop,0
3407,Cust014,38976.456333123955,2025-01-01 02:47:52,Kolkata,mobile,0
7147,Cust077,11213.93262887774,2025-01-01 02:47:59,Chennai,tablet,0
2649,Cust079,47554.40131359066,2025-01-01 02:48:02,Hyderabad,tablet,0
1409,Cust001,26039.320987008457,2025-01-01 02:48:12,Bangalore,desktop,0
8281,Cust016,38182.93576645534,2025-01-01 02:48:18,Bangalore,mobile,0
9981,Cust085,33777.43962789253,2025-01-01 02:48:19,Kolkata,mobile,0
9559,Cust016,18393.677283279758,2025-01-01 02:48:20,Ahmedabad,desktop,0
6946,Cust075,239112.6996601403,2025-01-01 02:48:23,Ahmedabad,desktop,1
5275,Cust022,12221.502712507881,2025-01-01 02:48:29,Hyderabad,desktop,0
1402,Cust084,13219.138825669259,2025-01-01 02:48:31,Delhi,desktop,0
7974,Cust032,46814.92890577245,2025-01-01 02:48:38,Ahmedabad,mobile,0
726,Cust084,33729.56896643185,2025-01-01 02:48:46,Bangalore,tablet,0
3075,Cust049,14915.554269624667,2025-01-01 02:48:50,Hyderabad,mobile,0
9723,Cust007,22347.694235829586,2025-01-01 02:49:15,Kolkata,mobile,0
